                     DATE/TIME                   MESSAGE/VARIABLE                               DATA
   10-02-2024 21:51:08:323:65                   Completed 1 cycle                                 -
  10-02-2024 21:51:08:423:564                   Completed 1 cycle                                 -
  10-02-2024 21:51:08:423:882                   Completed 1 cycle                                 -
  10-02-2024 21:51:08:524:584                   Completed 1 cycle                                 -
  10-02-2024 21:51:08:624:859                   Completed 1 cycle                                 -
  10-02-2024 21:51:08:725:657                   Completed 1 cycle                                 -
  10-02-2024 21:51:08:826:459                   Completed 1 cycle                                 -
  10-02-2024 21:51:08:926:971                   Completed 1 cycle                                 -
  10-02-2024 21:51:08:927:263                   Completed 1 cycle                                 -
   10-02-2024 21:51:09:27:964                   Completed 1 cycle                                 -
  10-02-2024 21:51:09:128:769                   Completed 1 cycle                                 -
  10-02-2024 21:51:09:229:575                   Completed 1 cycle                                 -
  10-02-2024 21:51:09:229:694                      obstacle_count                                 15
  10-02-2024 21:51:09:230:251                      dronePositionY                                 15
  10-02-2024 21:51:09:230:342                      dronePositionX                                 15
  10-02-2024 21:51:09:330:579                   Completed 1 cycle                                 -
  10-02-2024 21:51:09:430:839                   Completed 1 cycle                                 -
  10-02-2024 21:51:09:431:429                   Completed 1 cycle                                 -
  10-02-2024 21:51:09:532:128                   Completed 1 cycle                                 -
  10-02-2024 21:51:09:632:842                   Completed 1 cycle                                 -
  10-02-2024 21:51:09:733:650                   Completed 1 cycle                                 -
  10-02-2024 21:51:09:834:465                   Completed 1 cycle                                 -
  10-02-2024 21:51:09:934:770                   Completed 1 cycle                                 -
  10-02-2024 21:51:09:935:247                   Completed 1 cycle                                 -
   10-02-2024 21:51:10:35:935                   Completed 1 cycle                                 -
  10-02-2024 21:51:10:136:232                   Completed 1 cycle                                 -
   10-02-2024 21:51:10:237:66                   Completed 1 cycle                                 -
  10-02-2024 21:51:10:337:775                   Completed 1 cycle                                 -
  10-02-2024 21:51:10:438:567                   Completed 1 cycle                                 -
  10-02-2024 21:51:10:438:880                   Completed 1 cycle                                 -
  10-02-2024 21:51:10:539:578                   Completed 1 cycle                                 -
  10-02-2024 21:51:10:639:874                   Completed 1 cycle                                 -
  10-02-2024 21:51:10:740:677                   Completed 1 cycle                                 -
  10-02-2024 21:51:10:841:483                   Completed 1 cycle                                 -
  10-02-2024 21:51:10:942:194                   Completed 1 cycle                                 -
  10-02-2024 21:51:10:942:495                   Completed 1 cycle                                 -
   10-02-2024 21:51:11:43:205                   Completed 1 cycle                                 -
   10-02-2024 21:51:11:144:16                   Completed 1 cycle                                 -
  10-02-2024 21:51:11:244:828                   Completed 1 cycle                                 -
  10-02-2024 21:51:11:345:544                   Completed 1 cycle                                 -
  10-02-2024 21:51:11:446:359                   Completed 1 cycle                                 -
  10-02-2024 21:51:11:446:666                   Completed 1 cycle                                 -
  10-02-2024 21:51:11:547:381                   Completed 1 cycle                                 -
  10-02-2024 21:51:11:648:193                   Completed 1 cycle                                 -
    10-02-2024 21:51:11:749:2                   Completed 1 cycle                                 -
  10-02-2024 21:51:11:849:815                   Completed 1 cycle                                 -
  10-02-2024 21:51:11:950:584                   Completed 1 cycle                                 -
  10-02-2024 21:51:11:950:880                   Completed 1 cycle                                 -
   10-02-2024 21:51:12:51:582                   Completed 1 cycle                                 -
  10-02-2024 21:51:12:152:379                   Completed 1 cycle                                 -
  10-02-2024 21:51:12:253:151                   Completed 1 cycle                                 -
  10-02-2024 21:51:12:353:992                   Completed 1 cycle                                 -
  10-02-2024 21:51:12:454:484                   Completed 1 cycle                                 -
  10-02-2024 21:51:12:454:874                   Completed 1 cycle                                 -
  10-02-2024 21:51:12:555:570                   Completed 1 cycle                                 -
  10-02-2024 21:51:12:656:112                   Completed 1 cycle                                 -
  10-02-2024 21:51:12:756:912                   Completed 1 cycle                                 -
  10-02-2024 21:51:12:857:718                   Completed 1 cycle                                 -
  10-02-2024 21:51:12:958:535                   Completed 1 cycle                                 -
  10-02-2024 21:51:12:958:838                   Completed 1 cycle                                 -
   10-02-2024 21:51:13:59:548                   Completed 1 cycle                                 -
  10-02-2024 21:51:13:160:373                   Completed 1 cycle                                 -
  10-02-2024 21:51:13:261:193                   Completed 1 cycle                                 -
    10-02-2024 21:51:13:362:3                   Completed 1 cycle                                 -
  10-02-2024 21:51:13:462:815                   Completed 1 cycle                                 -
  10-02-2024 21:51:13:463:117                   Completed 1 cycle                                 -
  10-02-2024 21:51:13:563:368                   Completed 1 cycle                                 -
  10-02-2024 21:51:13:663:860                   Completed 1 cycle                                 -
  10-02-2024 21:51:13:764:659                   Completed 1 cycle                                 -
  10-02-2024 21:51:13:865:462                   Completed 1 cycle                                 -
